FrameIndex,JointIndex,PosX,PosY,PosZ,RotW,RotX,RotY,RotZ,ScaleX,ScaleY,ScaleZ
245,31,10.27191,1.11293,9.2187,-0.98643,-0.1004,-0.1148,-0.06079,1,1,1
245,32,10.18909,1.09398,9.09337,-0.95434,0.04653,-0.02552,-0.29397,1.00002,1.00001,0.99996
245,33,10.19007,1.09875,9.13904,-0.97702,0.05806,0.01532,-0.20452,0.99996,1.00004,1.00007
245,34,10.18841,1.10207,9.16973,-0.9635,-0.0775,0.02153,-0.25532,1.00002,1.00001,0.99994
245,35,10.18837,1.09879,9.1899,-0.96403,-0.05905,-0.02439,-0.25801,1.00002,0.99997,0.99997
245,36,10.18969,1.09773,9.21193,-0.96403,-0.05905,-0.02439,-0.25801,1,1,1
245,37,10.21423,1.09932,9.08496,-0.98027,0.10906,-0.14362,-0.08093,1,1,1
245,38,10.22765,1.1185,9.14253,-0.9897,0.03017,-0.11226,-0.0836,0.99996,1.00001,1.00001
245,39,10.23703,1.12189,9.18456,-0.98796,-0.05633,-0.11602,-0.0854,1.00003,1,1.00004
245,40,10.24365,1.11936,9.21136,-0.98444,-0.04501,-0.11087,-0.12865,0.99997,1.00001,0.99996
245,41,10.24885,1.11887,9.23596,-0.98444,-0.04501,-0.11087,-0.12865,1,1,1
245,42,10.21388,1.10822,9.09756,-0.98027,0.10906,-0.14362,-0.08093,1,1,1
245,43,10.19624,1.09848,9.09096,-0.98027,0.10906,-0.14362,-0.08093,1,1,1
245,44,10.2083,1.11052,9.14253,-0.98759,0.02361,-0.08179,-0.13196,0.99999,1.00004,1.00004
245,45,10.2144,1.1132,9.1812,-0.9784,-0.09151,-0.09787,-0.15741,1.00004,0.99993,0.99994
245,46,10.22029,1.10924,9.20698,-0.96921,-0.12928,-0.1327,-0.16222,0.99993,0.99997,1.00001
245,47,10.22692,1.10554,9.23031,-0.96921,-0.12928,-0.1327,-0.16222,1,1.00006,1
245,48,10.24126,1.0951,9.07844,-0.72659,0.31663,-0.3614,0.49113,1.00002,1.00003,0.99998
245,49,10.26861,1.09854,9.09605,-0.83529,0.1261,-0.22223,0.48683,0.99999,1,0.99996
245,50,10.28541,1.09835,9.12561,-0.789,0.04015,-0.20912,0.57632,0.99999,0.99996,1
246,51,10.29548,1.09492,9.14798,-0.789,0.04015,-0.20912,0.57632,1,1,1
246,0,10.52246,1.1049,9.08368,-0.01554,-0.09183,0.1335,-0.98666,1,1,1
246,1,10.54929,1.10377,9.11678,-0.01554,-0.09183,0.1335,-0.98666,1,1,1
246,2,10.56325,1.08613,9.17273,0.02578,-0.10715,0.05877,-0.99217,1.00005,1.00004,0.99999
246,3,10.57148,1.08189,9.20975,0.005,-0.10136,0.00543,-0.99482,0.99996,0.99995,0.99995
246,4,10.57641,1.08165,9.2337,-0.01098,-0.07557,-0.00163,-0.99708,1.00005,1.00001,1
246,5,10.57949,1.08066,9.256,-0.01098,-0.07557,-0.00163,-0.99708,1,1,1
246,6,10.50631,1.10504,9.12293,-0.23638,0.02165,0.08997,-0.96725,1.00002,1.00001,0.99996
246,7,10.50243,1.09752,9.16807,-0.14612,-0.00056,0.05249,-0.98787,0.99996,1.00004,1.00007
246,8,10.502,1.09431,9.19882,-0.19824,0.00538,-0.12754,-0.97181,1.00002,1.00001,0.99994
246,9,10.50282,1.09942,9.21859,-0.20357,-0.04565,-0.13311,-0.9689,1.00002,0.99997,0.99997
246,10,10.50572,1.10352,9.2401,-0.20357,-0.04565,-0.13311,-0.9689,1,1,1
246,11,10.53279,1.10291,9.11732,-0.01554,-0.09183,0.1335,-0.98666,1,1,1
246,12,10.54134,1.08172,9.17522,-0.0163,-0.06663,-0.01952,-0.99745,0.99996,1.00001,1.00001
246,13,10.54711,1.08331,9.21799,-0.02538,-0.06295,-0.05407,-0.99623,1.00003,1,1.00004
246,14,10.55067,1.08621,9.24533,-0.06794,-0.05853,-0.03416,-0.99539,0.99997,1.00001,0.99996
246,15,10.55325,1.08663,9.27035,-0.06794,-0.05853,-0.03416,-0.99539,1,1,1
246,16,10.5319,1.09331,9.12945,-0.01554,-0.09183,0.1335,-0.98666,1,1,1
246,17,10.51416,1.10151,9.12121,-0.01554,-0.09183,0.1335,-0.98666,1,1,1
246,18,10.52135,1.08757,9.17321,-0.06623,-0.05322,0.00459,-0.99637,0.99999,1.00004,1.00004
246,19,10.52549,1.08694,9.21223,-0.09693,-0.05837,-0.07896,-0.99044,1.00004,0.99993,0.99994
246,20,10.52899,1.09082,9.23845,-0.10355,-0.08896,-0.0964,-0.98594,0.99993,1.00003,1.00001
246,21,10.53322,1.09352,9.26246,-0.10355,-0.08896,-0.0964,-0.98594,1,1,1
246,22,10.5598,1.11016,9.11426,0.5164,-0.25659,0.33976,-0.743,1.00002,0.99997,0.99999
246,23,10.58376,1.10231,9.13511,0.44681,-0.19862,0.29631,-0.82043,0.99999,0.99999,1.00005
246,24,10.60384,1.09181,9.16046,0.49957,-0.29707,0.40041,-0.70842,1.00001,0.99999,1
247,25,10.62442,1.08429,9.17202,0.49957,-0.29707,0.40041,-0.70842,1,1,1
247,26,10.2001,1.0979,9.05264,-0.98023,0.10932,-0.14371,-0.08093,1,1,1
247,27,10.23053,1.10027,9.08248,-0.98023,0.10932,-0.14371,-0.08093,1,1,1
247,28,10.24941,1.11677,9.13724,-0.98877,0.0317,-0.14092,-0.03838,1.00005,1.00004,0.99999
247,29,10.25995,1.11958,9.17381,-0.98575,-0.0781,-0.14065,-0.04917,0.99996,0.99995,0.99995
247,30,10.26692,1.11615,9.197,-0.98644,-0.10022,-0.11485,-0.06078,1.00005,1.00001,1
247,31,10.2719,1.11298,9.21874,-0.98644,-0.10022,-0.11485,-0.06078,1,1,1
247,32,10.18907,1.09397,9.09343,-0.95432,0.04677,-0.02567,-0.294,1.00002,1.00001,0.99996
247,33,10.19006,1.09876,9.1391,-0.977,0.05817,0.01522,-0.20457,0.99996,1.00004,1.00007
247,34,10.1884,1.10209,9.16979,-0.96354,-0.07701,0.02152,-0.25533,1.00002,1.00001,0.99994
247,35,10.18836,1.09883,9.18996,-0.96408,-0.05834,-0.02435,-0.25799,1.00002,0.99997,0.99997
247,36,10.18967,1.0978,9.21199,-0.96408,-0.05834,-0.02435,-0.25799,1,1,1
247,37,10.21421,1.0993,9.08501,-0.98023,0.10932,-0.14371,-0.08093,1,1,1
247,38,10.22764,1.11852,9.14257,-0.98969,0.03044,-0.11221,-0.08362,0.99996,1.00001,1.00001
247,39,10.23701,1.12193,9.1846,-0.98798,-0.05618,-0.11598,-0.08542,1.00003,1,1.00004
247,40,10.24363,1.1194,9.2114,-0.98445,-0.04491,-0.11085,-0.12867,0.99997,1.00001,0.99996
247,41,10.24883,1.11892,9.236,-0.98445,-0.04491,-0.11085,-0.12867,1,1,1
247,42,10.21387,1.10821,9.0976,-0.98023,0.10932,-0.14371,-0.08093,1,1,1
247,43,10.19622,1.09846,9.09102,-0.98023,0.10932,-0.14371,-0.08093,1,1,1
247,44,10.20829,1.11054,9.14258,-0.98759,0.02366,-0.08184,-0.13196,0.99999,1.00004,1.00004
247,45,10.21439,1.11322,9.18125,-0.9784,-0.09149,-0.09793,-0.15741,1.00004,0.99993,0.99994
247,46,10.22028,1.10926,9.20703,-0.9692,-0.12931,-0.13277,-0.1622,0.99993,0.99997,1.00001
247,47,10.22692,1.10556,9.23035,-0.9692,-0.12931,-0.13277,-0.1622,1,1.00006,1
247,48,10.24124,1.09509,9.07848,-0.7265,0.31696,-0.3614,0.49104,1.00002,1.00003,0.99998
247,49,10.2686,1.09855,9.09607,-0.83527,0.12646,-0.2223,0.48673,0.99999,1,0.99996
247,50,10.28542,1.09837,9.12563,-0.78906,0.04018,-0.20894,0.5763,0.99999,0.99996,1
248,51,10.29547,1.09495,9.14801,-0.78906,0.04018,-0.20894,0.5763,1,1,1
248,0,10.52258,1.10535,9.08368,-0.02219,-0.09666,0.13509,-0.98586,1,1,1
248,1,10.54977,1.10382,9.11646,-0.02219,-0.09666,0.13509,-0.98586,1,1,1
248,2,10.56415,1.08587,9.17221,0.01955,-0.11244,0.06065,-0.99161,1.00005,1.00004,0.99999
248,3,10.57276,1.08145,9.20913,-0.00079,-0.10701,0.00575,-0.99424,0.99996,0.99995,0.99995
248,4,10.57796,1.08116,9.23302,-0.01667,-0.08128,-0.00211,-0.99655,1.00005,1.00001,1
248,5,10.58128,1.08018,9.25528,-0.01667,-0.08128,-0.00211,-0.99655,1,1,1
248,6,10.50688,1.1056,9.1231,-0.24278,0.01642,0.0896,-0.9658,1.00002,1.00001,0.99996
248,7,10.50343,1.09801,9.16827,-0.15243,-0.00609,0.05234,-0.98691,0.99996,1.00004,1.00007
248,8,10.50331,1.09476,9.19901,-0.20342,-0.00126,-0.12834,-0.97064,1.00002,1.00001,0.99994
248,9,10.50443,1.09985,9.21878,-0.20866,-0.0527,-0.13552,-0.96712,1.00002,0.99997,0.99997
248,10,10.50767,1.10397,9.24024,-0.20866,-0.0527,-0.13552,-0.96712,1,1,1
248,11,10.53327,1.10316,9.11719,-0.02219,-0.09666,0.13509,-0.98586,1,1,1
248,12,10.54223,1.08173,9.17494,-0.02206,-0.07226,-0.02018,-0.99694,0.99996,1.00001,1.00001
248,13,10.54849,1.08333,9.21764,-0.0307,-0.06888,-0.05837,-0.99544,1.00003,1,1.00004
248,14,10.55239,1.08644,9.24491,-0.07347,-0.06442,-0.04253,-0.99431,0.99997,1.00001,0.99996
248,15,10.5553,1.08724,9.26988,-0.07347,-0.06442,-0.04253,-0.99431,1,1,1
248,16,10.5324,1.09354,9.12931,-0.02219,-0.09666,0.13509,-0.98586,1,1,1
248,17,10.51467,1.10197,9.12129,-0.02219,-0.09666,0.13509,-0.98586,1,1,1
248,18,10.52228,1.08783,9.17317,-0.07212,-0.05894,0.00332,-0.99565,0.99999,1.00004,1.00004
248,19,10.52687,1.08723,9.21214,-0.10224,-0.06466,-0.08186,-0.98928,1.00004,0.99993,0.99994
248,20,10.53074,1.09121,9.2383,-0.1088,-0.09536,-0.09977,-0.98444,0.99993,1.00003,1.00001
248,21,10.5353,1.09402,9.26224,-0.1088,-0.09536,-0.09977,-0.98444,1,1,1
248,22,10.56033,1.11008,9.11384,0.51013,-0.25782,0.34527,-0.74437,1.00002,0.99997,0.99999
248,23,10.58441,1.10187,9.1344,0.4401,-0.20085,0.30152,-0.82162,0.99999,0.99999,1.00005
248,24,10.60466,1.09104,9.15948,0.4932,-0.2977,0.4061,-0.70937,1.00001,0.99999,1
249,25,10.62527,1.08322,9.17079,0.4932,-0.2977,0.4061,-0.70937,1,1,1
249,26,10.20007,1.09787,9.05269,-0.98018,0.1096,-0.1438,-0.08092,1,1,1
249,27,10.23051,1.10026,9.08252,-0.98018,0.1096,-0.1438,-0.08092,1,1,1
249,28,10.2494,1.11679,9.13728,-0.98876,0.03195,-0.14096,-0.03837,1.00005,1.00004,0.99999
249,29,10.25994,1.11961,9.17385,-0.98576,-0.0779,-0.1407,-0.04914,0.99996,0.99995,0.99995
249,30,10.26691,1.1162,9.19703,-0.98646,-0.10003,-0.1149,-0.06076,1.00005,1.00001,1
249,31,10.2719,1.11303,9.21877,-0.98646,-0.10003,-0.1149,-0.06076,1,1,1
249,32,10.18905,1.09396,9.09348,-0.95429,0.04702,-0.02582,-0.29401,1.00002,1.00001,0.99996
249,33,10.19005,1.09878,9.13915,-0.97699,0.05828,0.01511,-0.20461,0.99996,1.00004,1.00007
249,34,10.1884,1.10211,9.16984,-0.96358,-0.07653,0.0215,-0.25533,1.00002,1.00001,0.99994
249,35,10.18835,1.09887,9.19002,-0.96413,-0.05765,-0.02431,-0.25796,1.00002,0.99997,0.99997
249,36,10.18965,1.09787,9.21205,-0.96413,-0.05765,-0.02431,-0.25796,1,1,1
249,37,10.2142,1.09929,9.08506,-0.98018,0.1096,-0.1438,-0.08092,1,1,1
249,38,10.22762,1.11854,9.14261,-0.98969,0.03073,-0.11216,-0.08364,0.99996,1.00001,1.00001
249,39,10.23699,1.12198,9.18463,-0.98799,-0.05603,-0.11594,-0.08542,1.00003,1,1.00004
249,40,10.24361,1.11946,9.21144,-0.98446,-0.04481,-0.11082,-0.12867,0.99997,1.00001,0.99996
249,41,10.24881,1.11898,9.23604,-0.98446,-0.04481,-0.11082,-0.12867,1,1,1
249,42,10.21385,1.1082,9.09765,-0.98018,0.1096,-0.1438,-0.08092,1,1,1
249,43,10.1962,1.09845,9.09107,-0.98018,0.1096,-0.1438,-0.08092,1,1,1
249,44,10.20828,1.11056,9.14263,-0.98758,0.02372,-0.08188,-0.13196,0.99999,1.00004,1.00004
249,45,10.21438,1.11324,9.18129,-0.9784,-0.09149,-0.09798,-0.15739,1.00004,0.99993,0.99994
249,46,10.22028,1.10928,9.20707,-0.96918,-0.12936,-0.13283,-0.16218,0.99993,0.99997,1.00001
249,47,10.22692,1.10559,9.2304,-0.96918,-0.12936,-0.13283,-0.16218,1,1.00006,1
249,48,10.24122,1.09509,9.07852,-0.7264,0.31729,-0.36141,0.49097,1.00002,1.00003,0.99998
249,49,10.26859,1.09856,9.09611,-0.83525,0.12682,-0.22236,0.48665,0.99999,1,0.99996
249,50,10.28542,1.0984,9.12565,-0.78911,0.0402,-0.20873,0.5763,0.99999,0.99996,1
250,51,10.29547,1.09499,9.14804,-0.78911,0.0402,-0.20873,0.5763,1,1,1
250,0,10.52274,1.10586,9.08366,-0.02932,-0.10132,0.13711,-0.98492,1,1,1
250,1,10.55028,1.10388,9.11613,-0.02932,-0.10132,0.13711,-0.98492,1,1,1
250,2,10.56504,1.08557,9.17166,0.01283,-0.11755,0.06298,-0.99098,1.00005,1.00004,0.99999
250,3,10.574,1.08092,9.20847,-0.00693,-0.11255,0.00534,-0.99361,0.99996,0.99995,0.99995
250,4,10.57946,1.08062,9.2323,-0.02269,-0.08688,-0.00338,-0.99596,1.00005,1.00001,1
250,5,10.58302,1.07967,9.25452,-0.02269,-0.08688,-0.00338,-0.99596,1,1,1
250,6,10.50749,1.1062,9.12326,-0.24968,0.01122,0.0896,-0.96411,1.00002,1.00001,0.99996
250,7,10.50445,1.09852,9.16844,-0.15925,-0.01156,0.05253,-0.98577,0.99996,1.00004,1.00007
250,8,10.50464,1.09521,9.19918,-0.20912,-0.00795,-0.12882,-0.96934,1.00002,1.00001,0.99994
250,9,10.50605,1.10024,9.21893,-0.21421,-0.06009,-0.13881,-0.96501,1.00002,0.99997,0.99997
250,10,10.50966,1.10441,9.24033,-0.21421,-0.06009,-0.13881,-0.96501,1,1,1
250,11,10.53378,1.10343,9.11705,-0.02932,-0.10132,0.13711,-0.98492,1,1,1
250,12,10.54309,1.08171,9.17462,-0.02818,-0.07785,-0.02217,-0.99632,0.99996,1.00001,1.00001
250,13,10.54985,1.08342,9.21725,-0.03634,-0.07479,-0.06378,-0.99449,1.00003,1,1.00004
250,14,10.5541,1.08679,9.24443,-0.07925,-0.07023,-0.05131,-0.99305,0.99997,1.00001,0.99996
250,15,10.55733,1.088,9.26935,-0.07925,-0.07023,-0.05131,-0.99305,1,1,1
250,16,10.53292,1.09379,9.12914,-0.02932,-0.10132,0.13711,-0.98492,1,1,1
250,17,10.51521,1.10247,9.12135,-0.02932,-0.10132,0.13711,-0.98492,1,1,1
250,18,10.52322,1.08807,9.1731,-0.07837,-0.06473,0.00068,-0.99482,0.99999,1.00004,1.00004
250,19,10.52827,1.08762,9.21201,-0.10779,-0.07118,-0.0877,-0.98774,1.00004,0.99993,0.99994
250,20,10.53253,1.09184,9.23807,-0.11433,-0.10212,-0.10734,-0.98233,0.99993,1.00003,1.00001
250,21,10.53747,1.09496,9.26189,-0.11433,-0.10212,-0.10734,-0.98233,1,1,1
250,22,10.56089,1.11001,9.11341,0.50356,-0.25855,0.35111,-0.74586,1.00002,0.99997,0.99999
250,23,10.58507,1.1014,9.13368,0.43301,-0.20264,0.30711,-0.82287,0.99999,0.99999,1.00005
250,24,10.60546,1.09018,9.15848,0.4866,-0.29778,0.41208,-0.71045,1.00001,0.99999,1
251,25,10.62608,1.08204,9.16955,0.4866,-0.29778,0.41208,-0.71045,1,1,1
251,26,10.20005,1.09784,9.05275,-0.98014,0.10989,-0.1439,-0.0809,1,1,1
251,27,10.2305,1.10026,9.08257,-0.98014,0.10989,-0.1439,-0.0809,1,1,1
251,28,10.24939,1.11682,9.13731,-0.98874,0.03221,-0.141,-0.03835,1.00005,1.00004,0.99999
251,29,10.25993,1.11966,9.17388,-0.98577,-0.07767,-0.14075,-0.04911,0.99996,0.99995,0.99995
251,30,10.2669,1.11625,9.19707,-0.98648,-0.09981,-0.11495,-0.06073,1.00005,1.00001,1
251,31,10.27189,1.1131,9.21881,-0.98648,-0.09981,-0.11495,-0.06073,1,1,1
251,32,10.18903,1.09396,9.09354,-0.95427,0.04728,-0.02598,-0.29403,1.00002,1.00001,0.99996
251,33,10.19004,1.09881,9.13921,-0.97698,0.05838,0.01499,-0.20464,0.99996,1.00004,1.00007
251,34,10.18839,1.10214,9.1699,-0.96362,-0.07604,0.02147,-0.25533,1.00002,1.00001,0.99994
251,35,10.18834,1.09892,9.19008,-0.96418,-0.05694,-0.02428,-0.25793,1.00002,0.99997,0.99997
251,36,10.18963,1.09795,9.21211,-0.96418,-0.05694,-0.02428,-0.25793,1,1,1
251,37,10.21418,1.09929,9.08511,-0.98014,0.10989,-0.1439,-0.0809,1,1,1
251,38,10.22762,1.11857,9.14265,-0.98968,0.03102,-0.1121,-0.08365,0.99996,1.00001,1.00001
251,39,10.23698,1.12203,9.18467,-0.988,-0.05589,-0.1159,-0.08542,1.00003,1,1.00004
251,40,10.24359,1.11952,9.21148,-0.98446,-0.04471,-0.11079,-0.12867,0.99997,1.00001,0.99996
251,41,10.24879,1.11904,9.23608,-0.98446,-0.04471,-0.11079,-0.12867,1,1,1
251,42,10.21383,1.1082,9.0977,-0.98014,0.10989,-0.1439,-0.0809,1,1,1
251,43,10.19619,1.09845,9.09113,-0.98014,0.10989,-0.1439,-0.0809,1,1,1
251,44,10.20827,1.11058,9.14267,-0.98758,0.02376,-0.08193,-0.13194,0.99999,1.00004,1.00004
251,45,10.21438,1.11327,9.18134,-0.97839,-0.0915,-0.09804,-0.15736,1.00004,0.99993,0.99994
251,46,10.22027,1.10931,9.20712,-0.96917,-0.12944,-0.13289,-0.16215,0.99993,0.99997,1.00001
251,47,10.22692,1.10561,9.23044,-0.96917,-0.12944,-0.13289,-0.16215,1,1.00006,1
251,48,10.24121,1.09508,9.07857,-0.72629,0.31763,-0.36141,0.49091,1.00002,1.00003,0.99998
251,49,10.26858,1.09857,9.09614,-0.83522,0.12719,-0.22242,0.48658,0.99999,1,0.99996
251,50,10.28542,1.09843,9.12567,-0.78915,0.0402,-0.2085,0.57632,0.99999,0.99996,1
252,51,10.29547,1.09502,9.14806,-0.78915,0.0402,-0.2085,0.57632,1,1,1
252,0,10.52309,1.10737,9.08365,-0.02903,-0.10424,0.13662,-0.9847,1,1,1
252,1,10.55081,1.10545,9.11597,-0.02903,-0.10424,0.13662,-0.9847,1,1,1
252,2,10.56592,1.08719,9.17142,0.01334,-0.12035,0.06248,-0.99067,1.00005,1.00004,0.99999
252,3,10.57509,1.08259,9.20818,-0.00621,-0.11531,0.00431,-0.9933,0.99996,0.99995,0.99995
252,4,10.58069,1.08234,9.23199,-0.02185,-0.08963,-0.00502,-0.99572,1.00005,1.00001,1
252,5,10.58437,1.08146,9.25419,-0.02185,-0.08963,-0.00502,-0.99572,1,1,1
252,6,10.50806,1.10771,9.12334,-0.24924,0.00847,0.08857,-0.96435,1.00002,1.00001,0.99996
252,7,10.50529,1.10005,9.16855,-0.15872,-0.0143,0.05131,-0.98589,0.99996,1.00004,1.00007
252,8,10.50566,1.09679,9.19928,-0.20808,-0.01046,-0.13011,-0.96936,1.00002,1.00001,0.99994
252,9,10.50718,1.10185,9.21902,-0.21317,-0.06266,-0.14052,-0.96483,1.00002,0.99997,0.99997
252,10,10.51091,1.10607,9.24039,-0.21317,-0.06266,-0.14052,-0.96483,1,1,1
252,11,10.53431,1.10497,9.11698,-0.02903,-0.10424,0.13662,-0.9847,1,1,1
252,12,10.54399,1.0833,9.17451,-0.02746,-0.08042,-0.023,-0.99612,0.99996,1.00001,1.00001
252,13,10.55097,1.08509,9.2171,-0.03548,-0.07733,-0.06503,-0.99425,1.00003,1,1.00004
252,14,10.55536,1.08852,9.24426,-0.07843,-0.07277,-0.05319,-0.99284,0.99997,1.00001,0.99996
252,15,10.55873,1.08981,9.26915,-0.07843,-0.07277,-0.05319,-0.99284,1,1,1
252,16,10.53354,1.09533,9.12908,-0.02903,-0.10424,0.13662,-0.9847,1,1,1
252,17,10.51578,1.10399,9.12139,-0.02903,-0.10424,0.13662,-0.9847,1,1,1
252,18,10.5241,1.08963,9.1731,-0.0777,-0.06735,-0.00025,-0.9947,0.99999,1.00004,1.00004
252,19,10.52936,1.08924,9.21199,-0.10687,-0.07374,-0.0891,-0.98752,1.00004,0.99993,0.99994
252,20,10.53376,1.09352,9.23801,-0.11337,-0.1047,-0.10931,-0.98195,0.99993,1.00003,1.00001
252,21,10.53883,1.09672,9.2618,-0.11337,-0.1047,-0.10931,-0.98195,1,1,1
252,22,10.56139,1.1116,9.11319,0.50293,-0.26071,0.35227,-0.74498,1.00002,0.99997,0.99999
252,23,10.58569,1.103,9.13333,0.43245,-0.20514,0.30838,-0.82208,0.99999,0.99999,1.00005
252,24,10.60623,1.0918,9.15801,0.48586,-0.29968,0.41297,-0.70964,1.00001,0.99999,1
253,25,10.62691,1.08367,9.16898,0.48586,-0.29968,0.41297,-0.70964,1,1,1
253,26,10.2001,1.09783,9.05274,-0.98011,0.10998,-0.14405,-0.0808,1,1,1
253,27,10.23056,1.10026,9.08255,-0.98011,0.10998,-0.14405,-0.0808,1,1,1
253,28,10.24946,1.11682,9.13729,-0.98873,0.03229,-0.14107,-0.03825,1.00005,1.00004,0.99999
253,29,10.26001,1.11967,9.17385,-0.98578,-0.07756,-0.1408,-0.04901,0.99996,0.99995,0.99995
253,30,10.26699,1.11627,9.19704,-0.98649,-0.0997,-0.115,-0.06064,1.00005,1.00001,1
253,31,10.27198,1.11312,9.21878,-0.98649,-0.0997,-0.115,-0.06064,1,1,1
253,32,10.1891,1.09397,9.09354,-0.95429,0.04736,-0.02614,-0.29394,1.00002,1.00001,0.99996
253,33,10.19011,1.09883,9.1392,-0.977,0.05828,0.01487,-0.20457,0.99996,1.00004,1.00007
253,34,10.18848,1.10216,9.16989,-0.96368,-0.07573,0.02147,-0.25521,1.00002,1.00001,0.99994
253,35,10.18842,1.09895,9.19008,-0.96425,-0.05644,-0.02423,-0.2578,1.00002,0.99997,0.99997
253,36,10.1897,1.098,9.21211,-0.96425,-0.05644,-0.02423,-0.2578,1,1,1
253,37,10.21424,1.09929,9.08509,-0.98011,0.10998,-0.14405,-0.0808,1,1,1
253,38,10.22769,1.11858,9.14263,-0.98969,0.03116,-0.11208,-0.08357,0.99996,1.00001,1.00001
253,39,10.23705,1.12205,9.18465,-0.98801,-0.05583,-0.11589,-0.08534,1.00003,1,1.00004
253,40,10.24366,1.11954,9.21146,-0.98448,-0.04468,-0.11079,-0.12859,0.99997,1.00001,0.99996
253,41,10.24886,1.11907,9.23606,-0.98448,-0.04468,-0.11079,-0.12859,1,1,1
253,42,10.2139,1.10821,9.09768,-0.98011,0.10998,-0.14405,-0.0808,1,1,1
253,43,10.19625,1.09845,9.09112,-0.98011,0.10998,-0.14405,-0.0808,1,1,1
253,44,10.20835,1.1106,9.14266,-0.98759,0.02365,-0.08198,-0.13184,0.99999,1.00004,1.00004
253,45,10.21446,1.11328,9.18133,-0.9784,-0.09162,-0.09807,-0.15726,1.00004,0.99993,0.99994
253,46,10.22036,1.10931,9.2071,-0.96916,-0.12962,-0.13294,-0.16204,0.99993,0.99997,1.00001
253,47,10.22701,1.10561,9.23042,-0.96916,-0.12962,-0.13294,-0.16204,1,1.00006,1
253,48,10.24127,1.09508,9.07855,-0.72616,0.31783,-0.36156,0.49086,1.00002,1.00003,0.99998
253,49,10.26865,1.09857,9.0961,-0.83513,0.1275,-0.22267,0.48653,0.99999,1,0.99996
253,50,10.28551,1.09845,9.12562,-0.78912,0.04025,-0.20851,0.57636,0.99999,0.99996,1
254,51,10.29556,1.09504,9.14801,-0.78912,0.04025,-0.20851,0.57636,1,1,1
254,0,10.52343,1.10877,9.08363,-0.02957,-0.107,0.13654,-0.98439,1,1,1
254,1,10.55133,1.10684,9.1158,-0.02957,-0.107,0.13654,-0.98439,1,1,1
254,2,10.56676,1.08858,9.17116,0.013,-0.123,0.06241,-0.99036,1.00005,1.00004,0.99999
254,3,10.57612,1.08398,9.20787,-0.00632,-0.11798,0.00369,-0.99299,0.99996,0.99995,0.99995
254,4,10.58184,1.08377,9.23164,-0.02186,-0.09231,-0.00627,-0.99547,1.00005,1.00001,1
254,5,10.58565,1.08294,9.25383,-0.02186,-0.09231,-0.00627,-0.99547,1,1,1
254,6,10.50863,1.10911,9.1234,-0.24963,0.00576,0.08785,-0.96433,1.00002,1.00001,0.99996
254,7,10.50611,1.10146,9.16862,-0.15905,-0.01697,0.05042,-0.98584,0.99996,1.00004,1.00007
254,8,10.50665,1.09822,9.19936,-0.20789,-0.01308,-0.13106,-0.96924,1.00002,1.00001,0.99994
254,9,10.50828,1.1033,9.21909,-0.21296,-0.06534,-0.14184,-0.9645,1.00002,0.99997,0.99997
254,10,10.51214,1.10756,9.24042,-0.21296,-0.06534,-0.14184,-0.9645,1,1,1
254,11,10.53484,1.10637,9.1169,-0.02957,-0.107,0.13654,-0.98439,1,1,1
254,12,10.54485,1.0847,9.17437,-0.02759,-0.08294,-0.02349,-0.9959,0.99996,1.00001,1.00001
254,13,10.55204,1.08652,9.21692,-0.03547,-0.07987,-0.06598,-0.99399,1.00003,1,1.00004
254,14,10.55657,1.09,9.24405,-0.07846,-0.0753,-0.05478,-0.99256,0.99997,1.00001,0.99996
254,15,10.56007,1.09136,9.26892,-0.07846,-0.0753,-0.05478,-0.99256,1,1,1
254,16,10.53414,1.09673,9.129,-0.02957,-0.107,0.13654,-0.98439,1,1,1
254,17,10.51634,1.10539,9.12141,-0.02957,-0.107,0.13654,-0.98439,1,1,1
254,18,10.52494,1.09104,9.17307,-0.07788,-0.06993,-0.00085,-0.99451,0.99999,1.00004,1.00004
254,19,10.53041,1.09067,9.21193,-0.1068,-0.07635,-0.09017,-0.98724,1.00004,0.99993,0.99994
254,20,10.53495,1.095,9.23792,-0.11325,-0.10735,-0.11095,-0.9815,0.99993,1.00003,1.00001
254,21,10.54016,1.09826,9.26167,-0.11325,-0.10735,-0.11095,-0.9815,1,1,1
254,22,10.5619,1.11299,9.11295,0.50177,-0.26236,0.35386,-0.74443,1.00002,0.99997,0.99999
254,23,10.5863,1.10437,9.13297,0.43127,-0.20717,0.31005,-0.82156,0.99999,0.99999,1.00005
254,24,10.60697,1.09312,9.15752,0.48487,-0.30056,0.41355,-0.70961,1.00001,0.99999,1
255,25,10.62767,1.08499,9.16844,0.48487,-0.30056,0.41355,-0.70961,1,1,1
255,26,10.20016,1.09783,9.05273,-0.98009,0.11007,-0.1442,-0.0807,1,1,1
255,27,10.23062,1.10026,9.08253,-0.98009,0.11007,-0.1442,-0.0807,1,1,1
255,28,10.24955,1.11683,9.13726,-0.98873,0.03237,-0.14113,-0.03814,1.00005,1.00004,0.99999
255,29,10.2601,1.11969,9.17382,-0.98578,-0.07744,-0.14086,-0.0489,0.99996,0.99995,0.99995
255,30,10.26708,1.11629,9.19702,-0.9865,-0.09958,-0.11506,-0.06052,1.00005,1.00001,1
255,31,10.27207,1.11314,9.21876,-0.9865,-0.09958,-0.11506,-0.06052,1,1,1
