FrameIndex,ObjectType,ObjectName,PosX,PosY,PosZ,RotW,RotX,RotY,RotZ,ScaleX,ScaleY,ScaleZ
90,Joint,Joint_18,10.62555,1.13605,9.17277,0.96118,0.08152,-0.04278,-0.2601,0.99999,1.00004,1.00004
90,Joint,Joint_19,10.6208,1.13094,9.2102,0.93194,0.20817,-0.07495,-0.28728,1.00004,0.99993,0.99994
90,Joint,Joint_20,10.61408,1.12199,9.23361,0.91202,0.25886,-0.11893,-0.29506,0.99993,1.00003,1.00001
90,Joint,Joint_21,10.60625,1.11337,9.25437,0.91202,0.25886,-0.11893,-0.29506,1,1,1
90,Joint,Joint_22,10.58486,1.1187,9.11999,0.76111,-0.30078,-0.23705,0.5235,1.00002,0.99997,0.99999
90,Joint,Joint_23,10.56341,1.12536,9.14243,0.85772,-0.14711,-0.11037,0.4801,0.99999,0.99999,1.00005
90,Joint,Joint_24,10.5525,1.13019,9.17319,0.80493,-0.13628,-0.15596,0.55604,1.00001,0.99999,1
90,Joint,Joint_25,10.5422,1.13225,9.19481,0.80493,-0.13628,-0.15596,0.55604,1,1,1
90,Joint,Joint_26,10.21234,1.10222,9.01048,-0.99555,0.09091,-0.00828,-0.02329,1,1,1
90,Joint,Joint_27,10.23182,1.09936,9.04752,-0.99555,0.09091,-0.00828,-0.02329,1,1,1
90,Joint,Joint_28,10.23679,1.11324,9.10346,-0.9992,-0.03423,-0.01664,0.01225,1.00005,1.00004,0.99999
90,Joint,Joint_29,10.23799,1.11069,9.14039,-0.99136,-0.13027,-0.0098,-0.01224,0.99996,0.99995,0.99995
90,Joint,Joint_30,10.23853,1.10457,9.16331,-0.98917,-0.14348,0.01779,-0.02512,1.00005,1.00001,1
90,Joint,Joint_31,10.23758,1.09929,9.1845,-0.98917,-0.14348,0.01779,-0.02512,1,1,1
90,Joint,Joint_32,10.19076,1.09821,9.04532,-0.96174,0.06479,0.11246,-0.24127,1.00002,1.00001,0.99996
90,Joint,Joint_33,10.17972,1.10135,9.08839,-0.977,0.10869,0.11576,-0.14234,0.99996,1.00004,1.00007
90,Joint,Joint_34,10.17201,1.10673,9.11688,-0.96991,-0.00142,0.13054,-0.20551,1.00002,1.00001,0.99994
90,Joint,Joint_35,10.167,1.10561,9.13603,-0.9753,0.00847,0.08267,-0.20464,1.00002,0.99997,0.99997
90,Joint,Joint_36,10.16322,1.10643,9.15712,-0.9753,0.00847,0.08267,-0.20464,1,1,1
90,Joint,Joint_37,10.21588,1.10062,9.04534,-0.99555,0.09091,-0.00828,-0.02329,1,1,1
90,Joint,Joint_38,10.21528,1.1168,9.10273,-0.99851,-0.04395,-0.00004,-0.03239,0.99996,1.00001,1.00001
90,Joint,Joint_39,10.2154,1.11312,9.14448,-0.99421,-0.09814,0.00245,-0.04373,1.00003,1,1.00004
90,Joint,Joint_40,10.2155,1.10786,9.17086,-0.99368,-0.07336,0.0092,-0.0844,0.99997,1.00001,0.99996
90,Joint,Joint_41,10.21488,1.1053,9.19512,-0.99368,-0.07336,0.0092,-0.0844,1,1,1
90,Joint,Joint_42,10.21381,1.10951,9.05661,-0.99555,0.09091,-0.00828,-0.02329,1,1,1
90,Joint,Joint_43,10.19841,1.10195,9.04524,-0.99555,0.09091,-0.00828,-0.02329,1,1,1
90,Joint,Joint_44,10.19667,1.1109,9.09714,-0.99636,0.00078,0.027,-0.08087,0.99999,1.00004,1.00004
90,Joint,Joint_45,10.19462,1.1108,9.13517,-0.9902,-0.07205,0.02138,-0.11774,1.00004,0.99993,0.99994
90,Joint,Joint_46,10.19396,1.10696,9.16082,-0.98728,-0.09606,-0.01063,-0.12626,0.99993,0.99997,1.00001
90,Joint,Joint_47,10.1944,1.10395,9.18443,-0.98728,-0.09606,-0.01063,-0.12626,1,1.00006,1
90,Joint,Joint_48,10.24153,1.0921,9.04736,-0.74349,0.18203,-0.2281,0.60171,1.00002,1.00003,0.99998
