FrameIndex,JointIndex,PosX,PosY,PosZ,RotW,RotX,RotY,RotZ,ScaleX,ScaleY,ScaleZ
1038,14,10.59181,1.09604,9.12481,0.99215,0.00233,-0.04898,-0.11507,0.99997,1.00001,0.99996
1038,15,10.58994,1.09724,9.14959,0.99215,0.00233,-0.04898,-0.11507,1,1,1
1038,16,10.61066,1.08914,9.00931,0.98919,-0.0757,-0.11185,-0.05712,1,1,1
1038,17,10.6281,1.08087,9.00107,0.98919,-0.0757,-0.11185,-0.05712,1,1,1
1038,18,10.619,1.08886,9.05343,0.99096,-0.07075,-0.01645,-0.11281,0.99999,1.00004,1.00004
1038,19,10.61835,1.09445,9.09185,0.9889,0.00224,-0.02657,-0.1462,1.00004,0.99993,0.99994
1038,20,10.61695,1.09454,9.11826,0.98645,0.02291,-0.05929,-0.15125,0.99993,1.00003,1.00001
1038,21,10.61466,1.09533,9.14242,0.98645,0.02291,-0.05929,-0.15125,1,1,1
1038,22,10.58298,1.0762,8.99114,0.75336,-0.29086,-0.33159,0.48775,1.00002,0.99997,0.99999
1038,23,10.55762,1.07991,9.01092,0.84132,-0.18702,-0.24168,0.44586,0.99999,0.99999,1.00005
1038,24,10.53833,1.08325,9.03828,0.76758,-0.2367,-0.31165,0.5076,1.00001,0.99999,1
1039,25,10.52028,1.0854,9.05473,0.76758,-0.2367,-0.31165,0.5076,1,1,1
1039,0,10.62175,1.0826,8.96346,0.9892,-0.07551,-0.11177,-0.05734,1,1,1
1039,1,10.59356,1.08154,8.99485,0.9892,-0.07551,-0.11177,-0.05734,1,1,1
1039,2,10.57779,1.09322,9.05117,0.98821,-0.01498,-0.15156,-0.01555,1.00005,1.00004,0.99999
1039,3,10.5665,1.09451,9.08717,0.98746,0.04773,-0.14696,-0.03239,0.99996,0.99995,0.99995
1039,4,10.5594,1.09246,9.11021,0.98946,0.06521,-0.12109,-0.04534,1.00005,1.00001,1
1039,5,10.55429,1.09081,9.13185,0.98946,0.06521,-0.12109,-0.04534,1,1,1
1039,6,10.6355,1.07668,9.00269,0.96279,-0.02379,0.01394,-0.26885,1.00002,1.00001,0.99996
1039,7,10.6373,1.07843,9.04807,0.97396,-0.13606,0.07495,-0.16515,0.99996,1.00004,1.00007
1039,8,10.64314,1.08578,9.07718,0.96987,0.02422,0.0749,-0.23055,1.00002,1.00001,0.99994
1039,9,10.64585,1.08413,9.09715,0.97192,0.03148,0.0227,-0.23208,1.00002,0.99997,0.99997
1039,10,10.64683,1.08375,9.11899,0.97192,0.03148,0.0227,-0.23208,1,1,1
1039,11,10.60986,1.08123,8.99626,0.9892,-0.07551,-0.11177,-0.05734,1,1,1
1039,12,10.59953,1.09573,9.05517,0.99618,-0.01943,-0.05503,-0.06497,0.99996,1.00001,1.00001
1039,13,10.59495,1.09769,9.09762,0.99518,0.03454,-0.0549,-0.07354,1.00003,1,1.00004
1039,14,10.59181,1.09602,9.12482,0.99213,0.00247,-0.04884,-0.11528,0.99997,1.00001,0.99996
1039,15,10.58995,1.09721,9.14961,0.99213,0.00247,-0.04884,-0.11528,1,1,1
1039,16,10.61064,1.08917,9.00932,0.9892,-0.07551,-0.11177,-0.05734,1,1,1
1039,17,10.62807,1.0809,9.00107,0.9892,-0.07551,-0.11177,-0.05734,1,1,1
1039,18,10.61899,1.08886,9.05344,0.99096,-0.07049,-0.01626,-0.11301,0.99999,1.00004,1.00004
1039,19,10.61835,1.09443,9.09186,0.98887,0.00236,-0.02636,-0.14641,1.00004,0.99993,0.99994
1039,20,10.61695,1.09451,9.11828,0.98643,0.02295,-0.05908,-0.15147,0.99993,1.00003,1.00001
1039,21,10.61468,1.0953,9.14243,0.98643,0.02295,-0.05908,-0.15147,1,1,1
1039,22,10.58296,1.07624,8.99115,0.75352,-0.29073,-0.33163,0.48755,1.00002,0.99997,0.99999
1039,23,10.5576,1.07996,9.01093,0.84144,-0.18689,-0.24175,0.44565,0.99999,0.99999,1.00005
1039,24,10.53831,1.08329,9.03829,0.76769,-0.2367,-0.31178,0.50736,1.00001,0.99999,1
1040,25,10.52026,1.08544,9.05473,0.76769,-0.2367,-0.31178,0.50736,1,1,1
1040,0,10.62173,1.08265,8.96347,0.98921,-0.0753,-0.11169,-0.05757,1,1,1
1040,1,10.59354,1.08158,8.99485,0.98921,-0.0753,-0.11169,-0.05757,1,1,1
1040,2,10.57778,1.09324,9.05118,0.98822,-0.01482,-0.1515,-0.0158,1.00005,1.00004,0.99999
1040,3,10.56649,1.09452,9.08719,0.98745,0.04779,-0.14691,-0.03266,0.99996,0.99995,0.99995
1040,4,10.55939,1.09247,9.11023,0.98945,0.06521,-0.12104,-0.04562,1.00005,1.00001,1
1040,5,10.55429,1.09082,9.13187,0.98945,0.06521,-0.12104,-0.04562,1,1,1
1040,6,10.63547,1.0767,9.00269,0.96273,-0.02357,0.01407,-0.26905,1.00002,1.00001,0.99996
1040,7,10.63728,1.07842,9.04807,0.97396,-0.13566,0.07519,-0.16533,0.99996,1.00004,1.00007
1040,8,10.64313,1.08574,9.07719,0.9698,0.02438,0.07518,-0.23072,1.00002,1.00001,0.99994
1040,9,10.64585,1.08409,9.09716,0.97187,0.0315,0.02301,-0.23226,1.00002,0.99997,0.99997
1040,10,10.64684,1.08371,9.11899,0.97187,0.0315,0.02301,-0.23226,1,1,1
1040,11,10.60983,1.08126,8.99626,0.98921,-0.0753,-0.11169,-0.05757,1,1,1
1040,12,10.59952,1.09574,9.05519,0.99618,-0.01921,-0.05489,-0.0652,0.99996,1.00001,1.00001
1040,13,10.59495,1.09768,9.09764,0.99517,0.03471,-0.05476,-0.07378,1.00003,1,1.00004
1040,14,10.59182,1.096,9.12484,0.99211,0.00262,-0.04869,-0.11551,0.99997,1.00001,0.99996
1040,15,10.58996,1.09719,9.14962,0.99211,0.00262,-0.04869,-0.11551,1,1,1
1040,16,10.61062,1.08919,9.00933,0.98921,-0.0753,-0.11169,-0.05757,1,1,1
1040,17,10.62805,1.08092,9.00108,0.98921,-0.0753,-0.11169,-0.05757,1,1,1
1040,18,10.61897,1.08886,9.05344,0.99096,-0.07022,-0.01605,-0.11322,0.99999,1.00004,1.00004
1040,19,10.61835,1.09441,9.09187,0.98884,0.00248,-0.02615,-0.14664,1.00004,0.99993,0.99994
1040,20,10.61697,1.09448,9.11829,0.98641,0.02299,-0.05885,-0.1517,0.99993,1.00003,1.00001
1040,21,10.6147,1.09526,9.14244,0.98641,0.02299,-0.05885,-0.1517,1,1,1
1040,22,10.58293,1.07629,8.99115,0.7537,-0.29058,-0.33167,0.48733,1.00002,0.99997,0.99999
1040,23,10.55758,1.08,9.01093,0.84158,-0.18675,-0.24182,0.44542,0.99999,0.99999,1.00005
1040,24,10.53829,1.08333,9.0383,0.76781,-0.2367,-0.31193,0.50709,1.00001,0.99999,1
1041,25,10.52023,1.08548,9.05474,0.76781,-0.2367,-0.31193,0.50709,1,1,1
1041,0,10.62167,1.08267,8.96346,0.98921,-0.07521,-0.11172,-0.05771,1,1,1
1041,1,10.59347,1.08161,8.99484,0.98921,-0.07521,-0.11172,-0.05771,1,1,1
1041,2,10.57771,1.09325,9.05117,0.98821,-0.01472,-0.15159,-0.01593,1.00005,1.00004,0.99999
1041,3,10.56642,1.09453,9.08718,0.98743,0.04783,-0.14701,-0.0328,0.99996,0.99995,0.99995
1041,4,10.55932,1.09248,9.11022,0.98944,0.0652,-0.12113,-0.04576,1.00005,1.00001,1
1041,5,10.55421,1.09083,9.13185,0.98944,0.0652,-0.12113,-0.04576,1,1,1
1041,6,10.63541,1.07671,9.00268,0.9627,-0.02346,0.01405,-0.26918,1.00002,1.00001,0.99996
1041,7,10.63721,1.07842,9.04806,0.97398,-0.13536,0.07526,-0.16546,0.99996,1.00004,1.00007
1041,8,10.64306,1.08572,9.07718,0.96977,0.02449,0.07529,-0.23083,1.00002,1.00001,0.99994
1041,9,10.64579,1.08406,9.09715,0.97184,0.0315,0.02314,-0.23237,1.00002,0.99997,0.99997
1041,10,10.64678,1.08368,9.11899,0.97184,0.0315,0.02314,-0.23237,1,1,1
1041,11,10.60977,1.08127,8.99625,0.98921,-0.07521,-0.11172,-0.05771,1,1,1
1041,12,10.59945,1.09574,9.05518,0.99617,-0.01904,-0.05489,-0.06533,0.99996,1.00001,1.00001
1041,13,10.59488,1.09767,9.09763,0.99515,0.03484,-0.05476,-0.07391,1.00003,1,1.00004
1041,14,10.59175,1.09599,9.12483,0.99209,0.00271,-0.04868,-0.11564,0.99997,1.00001,0.99996
1041,15,10.58989,1.09717,9.14961,0.99209,0.00271,-0.04868,-0.11564,1,1,1
1041,16,10.61056,1.0892,9.00932,0.98921,-0.07521,-0.11172,-0.05771,1,1,1
1041,17,10.62799,1.08093,9.00107,0.98921,-0.07521,-0.11172,-0.05771,1,1,1
1041,18,10.6189,1.08887,9.05343,0.99096,-0.07001,-0.016,-0.11335,0.99999,1.00004,1.00004
1041,19,10.61829,1.09439,9.09186,0.98882,0.00255,-0.02607,-0.14677,1.00004,0.99993,0.99994
1041,20,10.6169,1.09446,9.11828,0.98639,0.02299,-0.05877,-0.15184,0.99993,1.00003,1.00001
1041,21,10.61465,1.09525,9.14244,0.98639,0.02299,-0.05877,-0.15184,1,1,1
1041,22,10.58286,1.07631,8.99114,0.75378,-0.29058,-0.33174,0.48716,1.00002,0.99997,0.99999
1041,23,10.55751,1.08003,9.01092,0.84163,-0.18677,-0.24194,0.44524,0.99999,0.99999,1.00005
1041,24,10.53821,1.08336,9.03828,0.76784,-0.23685,-0.31209,0.50688,1.00001,0.99999,1
1042,25,10.52015,1.08552,9.05471,0.76784,-0.23685,-0.31209,0.50688,1,1,1
1042,0,10.6216,1.08269,8.96345,0.9892,-0.07511,-0.11176,-0.05785,1,1,1
1042,1,10.59341,1.08163,8.99483,0.9892,-0.07511,-0.11176,-0.05785,1,1,1
1042,2,10.57764,1.09326,9.05116,0.98819,-0.01461,-0.1517,-0.01607,1.00005,1.00004,0.99999
1042,3,10.56634,1.09454,9.08716,0.98741,0.04786,-0.14711,-0.03294,0.99996,0.99995,0.99995
1042,4,10.55923,1.09248,9.1102,0.98942,0.06518,-0.12124,-0.0459,1.00005,1.00001,1
1042,5,10.55412,1.09084,9.13183,0.98942,0.06518,-0.12124,-0.0459,1,1,1
1042,6,10.63534,1.07672,9.00267,0.96267,-0.02334,0.01403,-0.2693,1.00002,1.00001,0.99996
1042,7,10.63714,1.07842,9.04806,0.97399,-0.13505,0.07533,-0.16559,0.99996,1.00004,1.00007
1042,8,10.64299,1.0857,9.07718,0.96973,0.0246,0.0754,-0.23093,1.00002,1.00001,0.99994
1042,9,10.64572,1.08403,9.09715,0.97181,0.03151,0.02328,-0.23247,1.00002,0.99997,0.99997
1042,10,10.64672,1.08365,9.11898,0.97181,0.03151,0.02328,-0.23247,1,1,1
1042,11,10.6097,1.08129,8.99624,0.9892,-0.07511,-0.11176,-0.05785,1,1,1
1042,12,10.59938,1.09575,9.05517,0.99616,-0.01886,-0.0549,-0.06547,0.99996,1.00001,1.00001
1042,13,10.59481,1.09766,9.09762,0.99514,0.03496,-0.05478,-0.07405,1.00003,1,1.00004
1042,14,10.59168,1.09598,9.12482,0.99208,0.00281,-0.04868,-0.11578,0.99997,1.00001,0.99996
1042,15,10.58982,1.09715,9.1496,0.99208,0.00281,-0.04868,-0.11578,1,1,1
1042,16,10.61049,1.08922,9.00931,0.9892,-0.07511,-0.11176,-0.05785,1,1,1
1042,17,10.62792,1.08094,9.00106,0.9892,-0.07511,-0.11176,-0.05785,1,1,1
1042,18,10.61883,1.08887,9.05343,0.99096,-0.06981,-0.01595,-0.11348,0.99999,1.00004,1.00004
1042,19,10.61822,1.09438,9.09185,0.98881,0.00261,-0.026,-0.14691,1.00004,0.99993,0.99994
1042,20,10.61684,1.09445,9.11827,0.98637,0.02299,-0.0587,-0.15198,0.99993,1.00003,1.00001
1042,21,10.61458,1.09523,9.14243,0.98637,0.02299,-0.0587,-0.15198,1,1,1
1042,22,10.5828,1.07634,8.99112,0.75386,-0.29058,-0.33182,0.48699,1.00002,0.99997,0.99999
1042,23,10.55744,1.08006,9.0109,0.84169,-0.18679,-0.24206,0.44505,0.99999,0.99999,1.00005
1042,24,10.53814,1.08339,9.03825,0.76787,-0.237,-0.31226,0.50666,1.00001,0.99999,1
1043,25,10.52006,1.08555,9.05467,0.76787,-0.237,-0.31226,0.50666,1,1,1
1043,0,10.62154,1.08271,8.96344,0.9892,-0.07501,-0.1118,-0.058,1,1,1
1043,1,10.59334,1.08165,8.99481,0.9892,-0.07501,-0.1118,-0.058,1,1,1
1043,2,10.57757,1.09327,9.05114,0.98817,-0.01451,-0.15181,-0.01621,1.00005,1.00004,0.99999
1043,3,10.56626,1.09454,9.08715,0.98739,0.04789,-0.14723,-0.03308,0.99996,0.99995,0.99995
1043,4,10.55915,1.09249,9.11018,0.9894,0.06515,-0.12136,-0.04605,1.00005,1.00001,1
1043,5,10.55403,1.09085,9.13181,0.9894,0.06515,-0.12136,-0.04605,1,1,1
1043,6,10.63527,1.07673,9.00267,0.96264,-0.02322,0.01401,-0.26942,1.00002,1.00001,0.99996
1043,7,10.63706,1.07842,9.04805,0.97401,-0.13474,0.0754,-0.16573,0.99996,1.00004,1.00007
1043,8,10.64292,1.08568,9.07717,0.9697,0.0247,0.07551,-0.23104,1.00002,1.00001,0.99994
1043,9,10.64565,1.08401,9.09714,0.97179,0.03152,0.02341,-0.23258,1.00002,0.99997,0.99997
1043,10,10.64665,1.08362,9.11897,0.97179,0.03152,0.02341,-0.23258,1,1,1
1043,11,10.60963,1.08131,8.99623,0.9892,-0.07501,-0.1118,-0.058,1,1,1
1043,12,10.59931,1.09576,9.05516,0.99616,-0.01869,-0.05492,-0.0656,0.99996,1.00001,1.00001
1043,13,10.59474,1.09766,9.09761,0.99512,0.03509,-0.0548,-0.07418,1.00003,1,1.00004
1043,14,10.5916,1.09596,9.12481,0.99206,0.0029,-0.04868,-0.11591,0.99997,1.00001,0.99996
1043,15,10.58974,1.09713,9.14959,0.99206,0.0029,-0.04868,-0.11591,1,1,1
1043,16,10.61042,1.08923,9.0093,0.9892,-0.07501,-0.1118,-0.058,1,1,1
1043,17,10.62785,1.08095,9.00105,0.9892,-0.07501,-0.1118,-0.058,1,1,1
1043,18,10.61876,1.08887,9.05342,0.99096,-0.0696,-0.0159,-0.11361,0.99999,1.00004,1.00004
1043,19,10.61815,1.09437,9.09185,0.98879,0.00267,-0.02594,-0.14704,1.00004,0.99993,0.99994
1043,20,10.61677,1.09443,9.11827,0.98635,0.02299,-0.05863,-0.15212,0.99993,1.00003,1.00001
1043,21,10.61452,1.09521,9.14242,0.98635,0.02299,-0.05863,-0.15212,1,1,1
1043,22,10.58272,1.07637,8.9911,0.75393,-0.29058,-0.3319,0.48681,1.00002,0.99997,0.99999
1043,23,10.55737,1.08009,9.01088,0.84175,-0.18682,-0.24219,0.44486,0.99999,0.99999,1.00005
1043,24,10.53806,1.08342,9.03823,0.76789,-0.23716,-0.31244,0.50644,1.00001,0.99999,1
1044,25,10.51998,1.08559,9.05464,0.76789,-0.23716,-0.31244,0.50644,1,1,1
1044,0,10.62156,1.0828,8.96334,0.9892,-0.07512,-0.11169,-0.05804,1,1,1
1044,1,10.59337,1.08175,8.99472,0.9892,-0.07512,-0.11169,-0.05804,1,1,1
1044,2,10.57761,1.09339,9.05105,0.98818,-0.01465,-0.15175,-0.01625,1.00005,1.00004,0.99999
1044,3,10.56631,1.09467,9.08706,0.9874,0.04772,-0.14718,-0.03314,0.99996,0.99995,0.99995
1044,4,10.5592,1.09263,9.1101,0.98942,0.06492,-0.1213,-0.04612,1.00005,1.00001,1
1044,5,10.55408,1.09099,9.13173,0.98942,0.06492,-0.1213,-0.04612,1,1,1
1044,6,10.6353,1.07683,9.00257,0.96262,-0.02334,0.01409,-0.26948,1.00002,1.00001,0.99996
1044,7,10.6371,1.07853,9.04795,0.974,-0.13467,0.07555,-0.16579,0.99996,1.00004,1.00007
1044,8,10.64297,1.08578,9.07707,0.96967,0.02467,0.07568,-0.23111,1.00002,1.00001,0.99994
1044,9,10.64571,1.08411,9.09704,0.97177,0.03139,0.0236,-0.23264,1.00002,0.99997,0.99997
1044,10,10.64672,1.08373,9.11887,0.97177,0.03139,0.0236,-0.23264,1,1,1
1044,11,10.60966,1.08141,8.99613,0.9892,-0.07512,-0.11169,-0.05804,1,1,1
1044,12,10.59935,1.09587,9.05506,0.99616,-0.01884,-0.05481,-0.06566,0.99996,1.00001,1.00001
1044,13,10.59479,1.09778,9.09752,0.99513,0.03494,-0.05469,-0.07425,1.00003,1,1.00004
1044,14,10.59166,1.0961,9.12472,0.99206,0.00273,-0.04857,-0.11597,0.99997,1.00001,0.99996
1044,15,10.58981,1.09727,9.1495,0.99206,0.00273,-0.04857,-0.11597,1,1,1
1044,16,10.61046,1.08934,9.0092,0.9892,-0.07512,-0.11169,-0.05804,1,1,1
1044,17,10.62788,1.08105,9.00095,0.9892,-0.07512,-0.11169,-0.05804,1,1,1
1044,18,10.6188,1.08898,9.05332,0.99095,-0.06966,-0.01573,-0.11366,0.99999,1.00004,1.00004
1044,19,10.61821,1.09448,9.09175,0.98878,0.00253,-0.02577,-0.14711,1.00004,0.99993,0.99994
1044,20,10.61684,1.09455,9.11817,0.98636,0.0228,-0.05845,-0.15218,0.99993,1.00003,1.00001
1044,21,10.6146,1.09534,9.14233,0.98636,0.0228,-0.05845,-0.15218,1,1,1
1044,22,10.58275,1.07647,8.99102,0.75396,-0.2906,-0.33177,0.48686,1.00002,0.99997,0.99999
1044,23,10.5574,1.0802,9.01079,0.84177,-0.18685,-0.24206,0.44489,0.99999,0.99999,1.00005
1044,24,10.5381,1.08353,9.03815,0.76791,-0.23719,-0.31232,0.50647,1.00001,0.99999,1
1045,25,10.52002,1.08571,9.05456,0.76791,-0.23719,-0.31232,0.50647,1,1,1
1045,0,10.62159,1.0829,8.96324,0.9892,-0.07526,-0.11157,-0.05807,1,1,1
1045,1,10.5934,1.08186,8.99463,0.9892,-0.07526,-0.11157,-0.05807,1,1,1
1045,2,10.57766,1.09351,9.05096,0.98818,-0.01482,-0.15169,-0.01629,1.00005,1.00004,0.99999
1045,3,10.56636,1.09481,9.08697,0.98742,0.04751,-0.14712,-0.03319,0.99996,0.99995,0.99995
1045,4,10.55925,1.09277,9.11001,0.98944,0.06464,-0.12124,-0.04619,1.00005,1.00001,1
1045,5,10.55414,1.09115,9.13164,0.98944,0.06464,-0.12124,-0.04619,1,1,1
1045,6,10.63533,1.07693,9.00246,0.9626,-0.02349,0.01418,-0.26954,1.00002,1.00001,0.99996
1045,7,10.63715,1.07864,9.04784,0.97398,-0.13461,0.07572,-0.16585,0.99996,1.00004,1.00007
1045,8,10.64302,1.08589,9.07697,0.96964,0.02462,0.07586,-0.23118,1.00002,1.00001,0.99994
1045,9,10.64577,1.08422,9.09693,0.97175,0.03124,0.0238,-0.23271,1.00002,0.99997,0.99997
1045,10,10.64679,1.08384,9.11877,0.97175,0.03124,0.0238,-0.23271,1,1,1
1045,11,10.6097,1.08151,8.99604,0.9892,-0.07526,-0.11157,-0.05807,1,1,1
1045,12,10.5994,1.09599,9.05497,0.99616,-0.01903,-0.05468,-0.06571,0.99996,1.00001,1.00001
1045,13,10.59485,1.09792,9.09742,0.99513,0.03475,-0.05457,-0.07431,1.00003,1,1.00004
1045,14,10.59173,1.09624,9.12462,0.99206,0.00252,-0.04846,-0.11603,0.99997,1.00001,0.99996
1045,15,10.58989,1.09743,9.14941,0.99206,0.00252,-0.04846,-0.11603,1,1,1
1045,16,10.61049,1.08944,9.0091,0.9892,-0.07526,-0.11157,-0.05807,1,1,1
1045,17,10.62791,1.08116,9.00085,0.9892,-0.07526,-0.11157,-0.05807,1,1,1
1045,18,10.61885,1.0891,9.05322,0.99094,-0.06974,-0.01555,-0.11371,0.99999,1.00004,1.00004
1045,19,10.61827,1.0946,9.09165,0.98878,0.00235,-0.02558,-0.14717,1.00004,0.99993,0.99994
1045,20,10.61691,1.09468,9.11807,0.98637,0.02258,-0.05826,-0.15224,0.99993,1.00003,1.00001
1045,21,10.61468,1.09548,9.14223,0.98637,0.02258,-0.05826,-0.15224,1,1,1
1045,22,10.58279,1.07657,8.99093,0.75397,-0.29062,-0.33163,0.48692,1.00002,0.99997,0.99999
1045,23,10.55744,1.08031,9.01071,0.84179,-0.18687,-0.2419,0.44493,0.99999,0.99999,1.00005
1045,24,10.53814,1.08365,9.03807,0.76793,-0.23721,-0.31217,0.50652,1.00001,0.99999,1
1046,25,10.52007,1.08583,9.05449,0.76793,-0.23721,-0.31217,0.50652,1,1,1
1046,0,10.62161,1.083,8.96314,0.9892,-0.0754,-0.11144,-0.0581,1,1,1
1046,1,10.59344,1.08197,8.99453,0.9892,-0.0754,-0.11144,-0.0581,1,1,1
1046,2,10.57771,1.09364,9.05087,0.98819,-0.015,-0.15161,-0.01632,1.00005,1.00004,0.99999
1046,3,10.56642,1.09495,9.08687,0.98744,0.0473,-0.14705,-0.03323,0.99996,0.99995,0.99995
1046,4,10.55931,1.09292,9.10992,0.98946,0.06435,-0.12117,-0.04624,1.00005,1.00001,1
1046,5,10.5542,1.09131,9.13155,0.98946,0.06435,-0.12117,-0.04624,1,1,1
1046,6,10.63537,1.07704,9.00236,0.96258,-0.02365,0.01427,-0.26958,1.00002,1.00001,0.99996
1046,7,10.6372,1.07876,9.04774,0.97396,-0.13459,0.07588,-0.1659,0.99996,1.00004,1.00007
1046,8,10.64308,1.08601,9.07686,0.96961,0.02456,0.07602,-0.23125,1.00002,1.00001,0.99994
1046,9,10.64583,1.08433,9.09683,0.97174,0.03109,0.02399,-0.23277,1.00002,0.99997,0.99997
1046,10,10.64687,1.08396,9.11866,0.97174,0.03109,0.02399,-0.23277,1,1,1
1046,11,10.60973,1.08162,8.99594,0.9892,-0.0754,-0.11144,-0.0581,1,1,1
1046,12,10.59945,1.09612,9.05487,0.99616,-0.01924,-0.05456,-0.06576,0.99996,1.00001,1.00001
1046,13,10.59492,1.09806,9.09732,0.99514,0.03455,-0.05445,-0.07436,1.00003,1,1.00004
1046,14,10.5918,1.0964,9.12452,0.99206,0.0023,-0.04835,-0.11607,0.99997,1.00001,0.99996
1046,15,10.58996,1.09759,9.14931,0.99206,0.0023,-0.04835,-0.11607,1,1,1
1046,16,10.61053,1.08956,9.009,0.9892,-0.0754,-0.11144,-0.0581,1,1,1
1046,17,10.62795,1.08126,9.00074,0.9892,-0.0754,-0.11144,-0.0581,1,1,1
1046,18,10.6189,1.08922,9.05311,0.99093,-0.06985,-0.01537,-0.11375,0.99999,1.00004,1.00004
1046,19,10.61833,1.09473,9.09154,0.98878,0.00217,-0.0254,-0.14722,1.00004,0.99993,0.99994
1046,20,10.61699,1.09482,9.11797,0.98638,0.02236,-0.05807,-0.15229,0.99993,1.00003,1.00001
1046,21,10.61477,1.09562,9.14212,0.98638,0.02236,-0.05807,-0.15229,1,1,1
1046,22,10.58282,1.07668,8.99084,0.75398,-0.29064,-0.33147,0.487,1.00002,0.99997,0.99999
1046,23,10.55748,1.08042,9.01063,0.8418,-0.18689,-0.24173,0.44499,0.99999,0.99999,1.00005
1046,24,10.53819,1.08377,9.03799,0.76794,-0.23722,-0.31201,0.5066,1.00001,0.99999,1
1047,25,10.52012,1.08595,9.05441,0.76794,-0.23722,-0.31201,0.5066,1,1,1
1047,0,10.62162,1.08299,8.96326,0.98922,-0.07543,-0.11133,-0.05804,1,1,1
1047,1,10.59345,1.08196,8.99467,0.98922,-0.07543,-0.11133,-0.05804,1,1,1
1047,2,10.57774,1.09364,9.051,0.9882,-0.01505,-0.15156,-0.01627,1.00005,1.00004,0.99999
1047,3,10.56645,1.09494,9.08701,0.98745,0.04722,-0.147,-0.03318,0.99996,0.99995,0.99995
1047,4,10.55935,1.09292,9.11005,0.98948,0.06425,-0.12112,-0.04621,1.00005,1.00001,1
1047,5,10.55424,1.09132,9.13169,0.98948,0.06425,-0.12112,-0.04621,1,1,1
1047,6,10.63539,1.07704,9.00248,0.96259,-0.02371,0.01438,-0.26954,1.00002,1.00001,0.99996
1047,7,10.63722,1.07876,9.04786,0.97398,-0.13445,0.07605,-0.16585,0.99996,1.00004,1.00007
1047,8,10.64312,1.086,9.07699,0.9696,0.02456,0.07624,-0.23121,1.00002,1.00001,0.99994
1047,9,10.64588,1.08433,9.09695,0.97175,0.03102,0.02422,-0.23273,1.00002,0.99997,0.99997
1047,10,10.64692,1.08395,9.11878,0.97175,0.03102,0.02422,-0.23273,1,1,1
1047,11,10.60975,1.08162,8.99607,0.98922,-0.07543,-0.11133,-0.05804,1,1,1
1047,12,10.59948,1.09612,9.055,0.99616,-0.01933,-0.05445,-0.06571,0.99996,1.00001,1.00001
1047,13,10.59495,1.09807,9.09745,0.99516,0.03441,-0.05433,-0.07432,1.00003,1,1.00004
1047,14,10.59185,1.09641,9.12465,0.99207,0.00214,-0.04824,-0.11603,0.99997,1.00001,0.99996
1047,15,10.59002,1.09761,9.14944,0.99207,0.00214,-0.04824,-0.11603,1,1,1
1047,16,10.61055,1.08955,9.00913,0.98922,-0.07543,-0.11133,-0.05804,1,1,1
1047,17,10.62796,1.08126,9.00087,0.98922,-0.07543,-0.11133,-0.05804,1,1,1
1047,18,10.61893,1.08922,9.05324,0.99094,-0.06986,-0.01521,-0.11369,0.99999,1.00004,1.00004
1047,19,10.61837,1.09473,9.09167,0.98879,0.00202,-0.02521,-0.14717,1.00004,0.99993,0.99994
1047,20,10.61704,1.09482,9.11809,0.9864,0.02217,-0.05788,-0.15224,0.99993,1.00003,1.00001
1047,21,10.61483,1.09564,9.14225,0.9864,0.02217,-0.05788,-0.15224,1,1,1
1047,22,10.58283,1.07668,8.99098,0.75398,-0.29054,-0.33138,0.48712,1.00002,0.99997,0.99999
1047,23,10.55749,1.08041,9.01077,0.84177,-0.1869,-0.24167,0.44508,0.99999,0.99999,1.00005
1047,24,10.53821,1.08376,9.03814,0.76787,-0.23732,-0.31202,0.50666,1.00001,0.99999,1
1048,25,10.52014,1.08594,9.05456,0.76787,-0.23732,-0.31202,0.50666,1,1,1
1048,0,10.62163,1.08299,8.9634,0.98923,-0.07546,-0.1112,-0.05797,1,1,1
1048,1,10.59347,1.08195,8.99481,0.98923,-0.07546,-0.1112,-0.05797,1,1,1
1048,2,10.57777,1.09363,9.05115,0.98821,-0.01511,-0.15151,-0.0162,1.00005,1.00004,0.99999
1048,3,10.56648,1.09494,9.08716,0.98747,0.04713,-0.14694,-0.03313,0.99996,0.99995,0.99995
1048,4,10.55938,1.09293,9.1102,0.98949,0.06415,-0.12106,-0.04616,1.00005,1.00001,1
1048,5,10.55428,1.09132,9.13184,0.98949,0.06415,-0.12106,-0.04616,1,1,1
1048,6,10.6354,1.07704,9.00261,0.9626,-0.02377,0.0145,-0.26948,1.00002,1.00001,0.99996
1048,7,10.63725,1.07876,9.04799,0.97399,-0.13433,0.07622,-0.16579,0.99996,1.00004,1.00007
1048,8,10.64316,1.08599,9.07712,0.9696,0.02455,0.07645,-0.23115,1.00002,1.00001,0.99994
1048,9,10.64592,1.08432,9.09708,0.97176,0.03094,0.02445,-0.23267,1.00002,0.99997,0.99997
1048,10,10.64698,1.08394,9.11891,0.97176,0.03094,0.02445,-0.23267,1,1,1
1048,11,10.60976,1.08161,8.9962,0.98923,-0.07546,-0.1112,-0.05797,1,1,1
1048,12,10.59951,1.09611,9.05513,0.99617,-0.01943,-0.05433,-0.06565,0.99996,1.00001,1.00001
1048,13,10.59499,1.09807,9.09759,0.99517,0.03425,-0.05422,-0.07427,1.00003,1,1.00004
1048,14,10.59189,1.09642,9.12479,0.99208,0.00198,-0.04812,-0.11598,0.99997,1.00001,0.99996
