FrameIndex,ObjectType,ObjectName,PosX,PosY,PosZ,RotW,RotX,RotY,RotZ,ScaleX,ScaleY,ScaleZ
2383,Joint,Joint_21,10.64684,1.10514,9.26739,0.77976,0.27593,-0.22054,-0.51691,1,1,1
2383,Joint,Joint_22,10.62889,1.117,9.12958,0.82698,-0.2494,-0.32841,0.38217,1.00002,0.99997,0.99999
2383,Joint,Joint_23,10.60516,1.12223,9.15093,0.89658,-0.15162,-0.25322,0.3302,0.99999,0.99999,1.00005
2383,Joint,Joint_24,10.58653,1.12574,9.17869,0.83305,-0.21696,-0.32261,0.39355,1.00001,0.99999,1
2383,Joint,Joint_25,10.56899,1.12952,9.19537,0.83305,-0.21696,-0.32261,0.39355,1,1,1
2383,Joint,Joint_26,10.25053,1.07405,9.02969,0.86254,-0.35278,-0.015,0.36243,1,1,1
2383,Joint,Joint_27,10.26045,1.10208,9.06079,0.86254,-0.35278,-0.015,0.36243,1,1,1
2383,Joint,Joint_28,10.24537,1.14248,9.1005,0.93654,-0.09433,0.04994,0.33391,1.00005,1.00004,0.99999
2383,Joint,Joint_29,10.24653,1.1504,9.13738,0.91229,0.19339,0.15158,0.32766,0.99996,0.99995,0.99995
2383,Joint,Joint_30,10.25628,1.14427,9.15863,0.87658,0.32189,0.16843,0.31564,1.00005,1.00001,1
2383,Joint,Joint_31,10.2667,1.13449,9.17572,0.87658,0.32189,0.16843,0.31564,1,1,1
2383,Joint,Joint_32,10.22988,1.07519,9.0662,0.76429,-0.27795,-0.05589,0.57921,1.00002,1.00001,0.99996
2383,Joint,Joint_33,10.21138,1.09155,9.10431,0.82031,-0.2309,-0.08236,0.51672,0.99996,1.00004,1.00007
2383,Joint,Joint_34,10.19996,1.10052,9.1312,0.81595,0.01497,0.05287,0.5755,1.00002,1.00001,0.99994
2383,Joint,Joint_35,10.20205,1.10126,9.15129,0.8104,0.03748,0.12856,0.57036,1.00002,0.99997,0.99997
2383,Joint,Joint_36,10.2065,1.10378,9.17253,0.8104,0.03748,0.12856,0.57036,1,1,1
