FrameIndex,ObjectType,ObjectName,PosX,PosY,PosZ,RotW,RotX,RotY,RotZ,ScaleX,ScaleY,ScaleZ
323,Joint,Joint_19,10.61398,1.16262,9.18734,0.65524,0.54876,-0.3811,-0.35253,1.00004,0.99993,0.99994
323,Joint,Joint_20,10.59129,1.1511,9.19008,0.56193,0.62356,-0.43749,-0.3225,0.99993,1.00003,1.00001
323,Joint,Joint_21,10.57017,1.14109,9.18787,0.56193,0.62356,-0.43749,-0.3225,1,1,1
323,Joint,Joint_22,10.61344,1.17394,9.11299,0.81277,-0.18034,-0.31891,0.45298,1.00002,0.99997,0.99999
323,Joint,Joint_23,10.5921,1.17407,9.1359,0.88227,-0.01226,-0.19349,0.42897,0.99999,0.99999,1.00005
323,Joint,Joint_24,10.58064,1.16938,9.166,0.82551,-0.06214,-0.27926,0.48651,1.00001,0.99999,1
323,Joint,Joint_25,10.56777,1.16642,9.1857,0.82551,-0.06214,-0.27926,0.48651,1,1,1
323,Joint,Joint_26,10.33136,1.13778,8.99031,-0.83673,0.1334,-0.10142,-0.52134,1,1,1
323,Joint,Joint_27,10.35039,1.15921,9.02066,-0.83673,0.1334,-0.10142,-0.52134,1,1,1
323,Joint,Joint_28,10.35042,1.1844,9.0714,-0.86236,0.0591,-0.0148,-0.50261,1.00005,1.00004,0.99999
323,Joint,Joint_29,10.34918,1.18867,9.10766,-0.84662,-0.08751,-0.09765,-0.51579,0.99996,0.99995,0.99995
323,Joint,Joint_30,10.35516,1.18756,9.13026,-0.83041,-0.16856,-0.11578,-0.51827,1.00005,1.00001,1
323,Joint,Joint_31,10.36213,1.18426,9.15039,-0.83041,-0.16856,-0.11578,-0.51827,1,1,1
323,Joint,Joint_32,10.33087,1.12603,9.02919,-0.71873,0.01965,-0.01791,-0.69478,1.00002,1.00001,0.99996
323,Joint,Joint_33,10.3308,1.12837,9.0731,-0.77868,0.00053,-0.05626,-0.62489,0.99996,1.00004,1.00007
323,Joint,Joint_34,10.33338,1.13047,9.1025,-0.73803,-0.14264,-0.12194,-0.64815,1.00002,1.00001,0.99994
323,Joint,Joint_35,10.34052,1.12945,9.12068,-0.72659,-0.13481,-0.17949,-0.64937,1.00002,0.99997,0.99997
323,Joint,Joint_36,10.34869,1.13061,9.14015,-0.72659,-0.13481,-0.17949,-0.64937,1,1,1
323,Joint,Joint_37,10.34078,1.1466,9.02315,-0.83673,0.1334,-0.10142,-0.52134,1,1,1
323,Joint,Joint_38,10.33711,1.16846,9.07703,-0.84399,-0.02653,-0.07543,-0.53037,0.99996,1.00001,1.00001
323,Joint,Joint_39,10.34354,1.16991,9.11785,-0.82571,-0.14686,-0.14635,-0.52461,1.00003,1,1.00004
323,Joint,Joint_40,10.35404,1.16755,9.1421,-0.7991,-0.1649,-0.14703,-0.55913,0.99997,1.00001,0.99996
323,Joint,Joint_41,10.3631,1.16524,9.16428,-0.7991,-0.1649,-0.14703,-0.55913,1,1,1
323,Joint,Joint_42,10.33424,1.15312,9.03367,-0.83673,0.1334,-0.10142,-0.52134,1,1,1
323,Joint,Joint_43,10.3313,1.13415,9.02707,-0.83673,0.1334,-0.10142,-0.52134,1,1,1
323,Joint,Joint_44,10.3323,1.14901,9.07687,-0.82002,-0.01599,-0.07282,-0.56745,0.99999,1.00004,1.00004
323,Joint,Joint_45,10.33747,1.15113,9.11401,-0.79091,-0.11666,-0.14089,-0.58395,1.00004,0.99993,0.99994
323,Joint,Joint_46,10.34666,1.15062,9.13789,-0.77384,-0.14669,-0.19739,-0.58369,0.99993,0.99997,1.00001
